BuyerID,Mileage,AVGSalePrice,MMR,LIGHTG,LIGHTY,LIGHTR,PSI,Arbitrated,Salvage,OVE,Simulcast,InLane,PSIEligible,Autocheck_score,ConditionReport,DSEligible,Returned,CarAge,NumDistSeller,NumVisit,AVGPriceBuyerMonth,NumDaysBWBuys,NumPurchaseBuyer_Z,NumPurchaseBuyer_P3,NumPurchaseBuyer_SPQ,NumPurchaseBuyer_LOCAL,NumPurchaseBuyer_GAM,NumPurchaseBuyer_SQRT,NumPurchaseBuyer_SQ,NumPurchaseBuyer_LOG,DayOfWeekFriday,DayOfWeekMonday,DayOfWeekSaturday,DayOfWeekSunday,DayOfWeekThursday,DayOfWeekTuesday,DayOfWeekWednesday,SellingLocationAAA,SellingLocationAAAI,SellingLocationAAAW,SellingLocationALBA,SellingLocationALOH,SellingLocationAREN,SellingLocationAYCA,SellingLocationBAA,SellingLocationBCAA,SellingLocationBIGH,SellingLocationBWAE,SellingLocationCAAI,SellingLocationCADE,SellingLocationCINA,SellingLocationDAA,SellingLocationDAAE,SellingLocationDADE,SellingLocationDALA,SellingLocationDETA,SellingLocationDFWA,SellingLocationFAA,SellingLocationFAAO,SellingLocationFADA,SellingLocationGCAA,SellingLocationGOAA,SellingLocationHAA,SellingLocationHATA,SellingLocationINDY,SellingLocationJAX,SellingLocationKCAA,SellingLocationKEYA,SellingLocationLAA,SellingLocationLMAA,SellingLocationLOUA,SellingLocationMAA,SellingLocationMAAI,SellingLocationMISS,SellingLocationMMAA,SellingLocationNAA,SellingLocationNADE,SellingLocationNASH,SellingLocationNOAA,SellingLocationNSAA,SellingLocationNVAA,SellingLocationNWE,SellingLocationOAA,SellingLocationOMAA,SellingLocationPAA,SellingLocationPCAA,SellingLocationPXAA,SellingLocationRAA,SellingLocationRSAA,SellingLocationSAAA,SellingLocationSCAA,SellingLocationSDAA,SellingLocationSKYA,SellingLocationSLAA,SellingLocationSONB,SellingLocationSPAA,SellingLocationSSAA,SellingLocationSVAA,SellingLocationSWFL,SellingLocationTBAA,SellingLocationTCAA,SellingLocationTHAA,SellingLocationUAA,SellingLocationWPBA,CarMakeACURA,CarMakeAEROLITE,CarMakeAIRSTREAM,CarMakeALFA.ROMEO,CarMakeALJO,CarMakeALUMA,CarMakeAM.GENERAL,CarMakeAMERICAN.IRONHORSE,CarMakeAMERIMAX,CarMakeARCTIC.CAT,CarMakeASTON.MARTIN,CarMakeAUDI,CarMakeBAJA,CarMakeBASHAN,CarMakeBENTLEY,CarMakeBIG.DOG,CarMakeBITTER39,CarMakeBMW,CarMakeBUELL,CarMakeBUICK,CarMakeCADILLAC,CarMakeCAN.AM,CarMakeCARI.LITE,CarMakeCHEVROLET,CarMakeCHRYSLER,CarMakeCOACHMEN,CarMakeCOBRA,CarMakeCOUNTRY.COACH,CarMakeCROSSROA,CarMakeCRUISER,CarMakeCUSTOM,CarMakeDAEWOO,CarMakeDAMON,CarMakeDELOREAN,CarMakeDEMON,CarMakeDODGE,CarMakeDOLITTLE,CarMakeDUCATI,CarMakeDUTCHMEN,CarMakeDYNAMAX,CarMakeEAGLE,CarMakeECLIPSE,CarMakeEL.DORADO,CarMakeESSEX,CarMakeEXCEL,CarMakeFC.COMMER,CarMakeFERRARI,CarMakeFIAT,CarMakeFISKER,CarMakeFLEETWOOD,CarMakeFORD,CarMakeFORESTRIVER,CarMakeFOUR.WINDS,CarMakeFREEDOM,CarMakeFREIGHTLINER,CarMakeFURO,CarMakeGATOR,CarMakeGEMCAR,CarMakeGEO,CarMakeGEORGIE.BOY,CarMakeGMC,CarMakeGREAT.DANE,CarMakeGULFSTREAM,CarMakeHARLEY.DAVIDSON,CarMakeHAWK,CarMakeHEARTLAND,CarMakeHINMT,CarMakeHINO,CarMakeHOLIDAY.RAMBLER,CarMakeHONDA,CarMakeHUDSON,CarMakeHUMMER,CarMakeHYOSUNG,CarMakeHYUNDAI,CarMakeINFINITI,CarMakeINTERNATIONAL,CarMakeISUZU,CarMakeITACSA,CarMakeJAGUAR,CarMakeJAYCO,CarMakeJEEP,CarMakeJOHN.DEERE,CarMakeJOYNER,CarMakeKARAVAN,CarMakeKAUFMAN,CarMakeKAWASAKI,CarMakeKENWORTH,CarMakeKEYSTONE,CarMakeKIA,CarMakeKINGOFTHER,CarMakeKIT,CarMakeKWICK.LD,CarMakeKZ,CarMakeLAMAR,CarMakeLAMBORGHINI,CarMakeLAND.ROVER,CarMakeLEXUS,CarMakeLINCOLN,CarMakeLOTUS,CarMakeLUMBIA,CarMakeMASERATI,CarMakeMAYBACH,CarMakeMAZDA,CarMakeMCI,CarMakeMERCEDES.BENZ,CarMakeMERCURY,CarMakeMILLER.BUI,CarMakeMINI,CarMakeMITSUBISHI,CarMakeMONACO,CarMakeMONTEREY,CarMakeMULTI,CarMakeNEWHORIZON,CarMakeNISSAN,CarMakeNTERNAT,CarMakeNU.WAY,CarMakeNUVAN,CarMakeOLDSMOBILE,CarMakeOPEN.RANGE,CarMakeORANGEBLO,CarMakeOSHKOSH,CarMakeOT.HARLEY,CarMakeOYAL,CarMakePACE.AMERCIAN,CarMakePANOZ,CarMakePETERBILT,CarMakePGMFG,CarMakePINES,CarMakePIONEER,CarMakePLEASURE.WAY,CarMakePLYMOUTH,CarMakePOLARIS,CarMakePONTIAC,CarMakePORSCHE,CarMakePRESTIGE,CarMakeRAM,CarMakeRENEGADE,CarMakeRIVERSIDE,CarMakeROLLS.ROYCE,CarMakeROYAL.ENT,CarMakeSAAB,CarMakeSAFARI,CarMakeSATURN,CarMakeSCION,CarMakeSETRA,CarMakeSMART,CarMakeSPENCER.BOWMAN,CarMakeSTERLING,CarMakeSUBARU,CarMakeSUNNYBROOK,CarMakeSUZUKI,CarMakeTAO.TAO,CarMakeTERRY,CarMakeTHOR,CarMakeTIFFIN,CarMakeTITAN,CarMakeTOYOTA,CarMakeTRAILER,CarMakeTRAILMASTER,CarMakeTRANSHAUL,CarMakeTRAVEL.SUPREME,CarMakeUNITED.SPC,CarMakeUNKNOWN,CarMakeUTILITY.T,CarMakeVICTORY,CarMakeVIKING,CarMakeVOLKSWAGEN,CarMakeVOLVO,CarMakeWABASH.NATIONAL,CarMakeWINNEBAGO,CarMakeWORK.HORSE,CarMakeXKYMCO,CarMakeXMILES,CarMakeXSCOTER,CarMakeXWCCXX,CarMakeXZNEN,CarMakeYAMAHA,JDPowersCatCOMPACT.CAR,JDPowersCatEXCLUDED,JDPowersCatFULLSIZE.CAR,JDPowersCatLUXURY.CAR,JDPowersCatMIDSIZE.CAR,JDPowersCatPICKUP,JDPowersCatSPORTS.CAR,JDPowersCatSUV,JDPowersCatUNDEFINED,JDPowersCatVAN,Risky
2124,111955.25,6041.666667,5735.416667,0.666666667,0,0.333333333,0,0.083333333,0.166666667,0,0,1,0.583333333,1.012715066,27.66666667,0.833333333,NA,8.333333333,12,12,6041.666667,4.083333333,0.244290361,0.268040145,0.324727797,0.327044406,0.260292569,0.267168294,0.254567791,0.327354876,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.416666667,0,0,0.333333333,0,0,1
2243,176747.5,1010,927.5,0,0,1,0,0.1,0,0,0,1,0,0.625506301,20,0.8,NA,14.6,10,10,1010,-2.8,0.244349794,0.268318708,0.325937052,0.329585441,0.260484343,0.267915703,0.25469552,0.333492722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.4,0.1,0,0.2,0,0,0
2329,109160.2222,3616.666667,3622.222222,0.333333333,0,0.666666667,0.111111111,0.111111111,0.111111111,0,0,1,0.333333333,0.763967028,28.33333333,0.888888889,NA,12.66666667,9,9,3616.666667,3.888888889,0.244379511,0.268458147,0.326523712,0.330880938,0.26058023,0.268317552,0.254759406,0.337039679,0,0.222222222,0,0,0.333333333,0.444444444,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0.333333333,0.333333333,0,0,0.222222222,0,0,0
2485,51493.5,8600,8168.75,0.75,0.25,0,0,0,0,0,0,1,1,1.654545428,25,1,NA,5,4,4,8600,0,0.244528093,0.26915691,0.329268537,0.337570481,0.261059665,0.270793858,0.255079049,0.364339606,0.25,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0.25,0
2567,111322.7778,5855.555556,4738.888889,0.222222222,0.555555556,0.222222222,0.555555556,0.111111111,0,0,0,1,0.444444444,1.489501234,27.77777778,1,NA,9.888888889,9,9,5855.555556,0.777777778,0.244379511,0.268458147,0.326523712,0.330880938,0.26058023,0.268317552,0.254759406,0.337039679,0,0.111111111,0,0,0.333333333,0.555555556,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0.222222222,0,0.555555556,0,0,0
2669,177495.2857,1594.642857,1441.071429,0,0.071428571,0.928571429,0,0.142857143,0.142857143,0,0,1,0,0.458206844,26.14285714,0.714285714,NA,14,14,14,1594.642857,-1.5,0.244230929,0.267762001,0.323472095,0.324576266,0.260100797,0.266480981,0.254440118,0.3221654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.071428571,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.142857143,0.357142857,0,0,0.285714286,0,0.071428571,1
2901,96360.8,10940,10455,0.8,0,0.2,0,0.4,0,0,0,0.8,0.6,1,30.6,1,NA,7.2,5,5,10940,-1.4,0.244498377,0.269016948,0.328745435,0.336207441,0.260963778,0.270209282,0.255015092,0.356827489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,1
3068,95571,6908.333333,7320.833333,0.416666667,0.166666667,0.416666667,0.083333333,0,0.083333333,0,0,0.916666667,0.5,1.22822207,27.16666667,0.916666667,NA,8.5,12,12,6908.333334,3.5,0.244290361,0.268040145,0.324727797,0.327044406,0.260292569,0.267168294,0.254567791,0.327354876,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0.25,0.166666667,0,0.5,0,0,0
3315,146451.2941,3150,3127.941176,0.294117647,0.235294118,0.470588235,0.235294118,0.294117647,0,0,0,0.588235294,0.176470588,0.879267979,27.58823529,0.823529412,NA,11.41176471,17,17,3150,0,0.244141779,0.267345567,0.321505302,0.32102724,0.259813141,0.265536398,0.254248714,0.315629147,0,0.823529412,0,0,0,0.176470588,0,0,0,0,0,0,0,0.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0.058823529,0,0,0.176470588,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0.117647059,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0.352941176,0,0,0.176470588,0.294117647,0.058823529,0,0,0,0.117647059,1
3438,70512.34375,12375,13086.71875,0.34375,0.03125,0.625,0.09375,0.0625,0.46875,0,0.15625,0.71875,0.3125,0.623624137,29.40625,0.53125,NA,5.375,32,32,12375,-1.5,0.243696032,0.26527747,0.310370951,0.305183814,0.258374989,0.261738367,0.253293607,0.294335306,0.40625,0,0,0,0.0625,0.15625,0.375,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0.0625,0.1875,0.3125,0.03125,0,0.15625,0,0.03125,0
3451,121625.6364,3404.545455,4002.272727,0,0.090909091,0.909090909,0,0.272727273,0.090909091,0,0.090909091,0.363636364,0,0.4295053,28.90909091,0.727272727,NA,12.63636364,11,11,3404.545455,-0.636363636,0.244320078,0.268179375,0.32533834,0.328306283,0.260388456,0.267533492,0.254631648,0.33028411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0.090909091,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0.272727273,0,0.181818182,0,0,0,1
3459,32314,26427.27273,23900,0.909090909,0,0.090909091,0,0.090909091,0,0,0,1,0.909090909,1.327272731,40.90909091,1,NA,3,11,11,26427.27273,-4.909090909,0.244320078,0.268179375,0.32533834,0.328306283,0.260388456,0.267533492,0.254631648,0.33028411,0,0,0,0,0.545454545,0.454545455,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0.363636364,0,0.090909091,1
3519,137942.1481,3440.740741,3439.814815,0.111111111,0.074074074,0.814814815,0,0.111111111,0.111111111,0,0.074074074,0.740740741,0.111111111,1.237832284,27.96296296,0.851851852,NA,12.62962963,27,27,3440.740741,-1.222222222,0.243844615,0.265964234,0.314299388,0.310652963,0.258854337,0.262879206,0.253611622,0.300054949,0,0.074074074,0,0,0.740740741,0.185185185,0,0,0,0,0,0,0,0,0,0,0.259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0,0,0,0.111111111,0,0,0.037037037,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0.296296296,0.37037037,0.037037037,0,0.148148148,0,0.037037037,1
3548,115983.6875,5868.75,4846.875,0.375,0.25,0.375,0,0,0,0,0,0.8125,0.4375,0.084270733,27.25,0.9375,NA,10.8125,16,16,5868.75,-1.8125,0.244171496,0.267484274,0.322171705,0.322188567,0.259909026,0.265841246,0.254312501,0.317670072,0.1875,0,0,0,0.375,0.4375,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.25,0.25,0,0.4375,0,0,0
